CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Gender_M,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Duration_Interation,Markov_Churn_prob,Complaint,Feedback,Inquiry,Resolved,Unresolved,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
762,18,1,-23.096539171392866,2.2382000000000004,0.8601143009037884,33.05130105401849,False,False,False,False,False,False,False,True,False,True,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,215.69,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,55,0.6938775510204082,False,False,False,True,False
763,30,1,21.89879621763757,-17.03300532544377,38.16131641791046,33.05130105401849,True,True,False,False,False,False,True,False,False,True,False,95.0,0.22918367830826233,1.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,247,0.2857142857142857,False,False,False,False,False
764,27,0,21.89879621763757,-17.03300532544377,-14.640432432432394,-9.421697848511641,True,True,False,False,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,319,0.5714285714285714,False,False,False,True,False
765,36,0,-23.096539171392866,-19.06215384615383,38.16131641791046,33.05130105401849,False,False,True,False,False,False,True,False,False,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,24,0.2653061224489796,True,False,False,False,False
766,22,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,-9.421697848511641,False,True,False,False,False,False,False,False,True,False,True,217.0,0.22918367830826233,1.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,175,0.6938775510204082,False,True,False,True,False
767,25,0,21.89879621763757,-17.03300532544377,-14.640432432432394,-9.421697848511641,True,True,False,False,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.69,False,False,True,False,0.0,0.0,0.0,212.99,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,143,0.10204081632653061,False,False,False,False,False
768,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,33.05130105401849,False,True,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,131,0.8163265306122449,False,False,False,True,False
769,66,0,21.89879621763757,3.071478260869576,0.8601143009037884,-27.049698105218543,True,False,False,False,False,True,False,True,False,False,False,84.0,0.25518101723751463,1.0,0.0,1.0,1.0,1.0,200.99,False,True,False,False,0.0,0.0,0.0,200.99,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,219,0.20408163265306123,False,False,False,False,False
770,30,0,-23.096539171392866,-17.03300532544377,-30.394572535514392,-9.421697848511641,False,True,False,False,False,False,False,False,False,False,True,288.0,0.209352755963068,0.0,1.0,1.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,335,0.7346938775510204,False,True,False,True,False
771,55,0,-23.096539171392866,20.95184062015504,-30.394572535514392,-9.421697848511641,False,False,False,False,True,False,False,False,False,False,True,20.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,262,0.12244897959183673,True,False,False,False,False
772,63,0,-23.096539171392866,3.071478260869576,38.16131641791046,33.05130105401849,False,False,False,False,False,True,True,False,False,True,False,172.0,0.209352755963068,0.0,1.0,1.0,0.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,245,0.42857142857142855,True,False,True,False,False
773,66,0,21.89879621763757,3.071478260869576,-30.394572535514392,-9.421697848511641,True,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.11,True,False,False,False,0.0,153.11,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35,177,0.7142857142857143,False,True,False,True,False
774,63,0,21.89879621763757,3.071478260869576,-14.640432432432394,-9.421697848511641,True,False,False,False,False,True,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,37,0.32653061224489793,True,False,True,False,False
775,36,1,21.89879621763757,-19.06215384615383,-30.394572535514392,-9.421697848511641,True,False,True,False,False,False,False,False,False,False,True,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,152,0.40816326530612246,False,True,True,False,False
776,69,0,-23.096539171392866,3.071478260869576,38.16131641791046,33.05130105401849,False,False,False,False,False,True,True,False,False,True,False,190.0,0.25518101723751463,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,147,0.6326530612244898,False,False,False,True,False
777,67,1,21.89879621763757,3.071478260869576,-14.640432432432394,-27.049698105218543,True,False,False,False,False,True,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,100,0.10204081632653061,False,True,False,False,False
778,25,0,-23.096539171392866,-17.03300532544377,0.8601143009037884,-27.049698105218543,False,True,False,False,False,False,False,True,False,False,False,81.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,446.03,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,160,0.12244897959183673,True,False,False,False,False
779,44,0,-23.096539171392866,6.257337086092729,-14.640432432432394,33.05130105401849,False,False,False,True,False,False,False,False,True,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,156.48,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,167,0.04081632653061224,False,False,False,False,False
780,67,0,21.89879621763757,3.071478260869576,-14.640432432432394,-9.421697848511641,True,False,False,False,False,True,False,False,True,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,73,0.7959183673469388,False,False,False,True,False
781,64,0,-23.096539171392866,3.071478260869576,38.16131641791046,-27.049698105218543,False,False,False,False,False,True,True,False,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,337,0.4489795918367347,False,False,True,False,False
782,47,1,21.89879621763757,6.257337086092729,0.8601143009037884,33.05130105401849,True,False,False,True,False,False,False,True,False,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,297.84,False,True,False,False,0.0,0.0,297.84,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,115,0.22448979591836735,False,False,False,False,False
783,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,33.05130105401849,False,True,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,143,0.30612244897959184,False,True,False,False,False
784,28,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-9.421697848511641,True,True,False,False,False,False,False,True,False,False,True,48.0,0.22918367830826233,0.0,2.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,144,0.2653061224489796,True,False,False,False,False
785,38,0,-23.096539171392866,-19.06215384615383,-14.640432432432394,-9.421697848511641,False,False,True,False,False,False,False,False,True,False,True,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,492.58,False,False,True,False,0.0,0.0,0.0,288.14,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33,84,0.673469387755102,True,False,False,True,False
786,60,0,-23.096539171392866,20.95184062015504,-14.640432432432394,33.05130105401849,False,False,False,False,True,False,False,False,True,True,False,207.0,0.22918367830826233,0.0,2.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,112,0.9387755102040817,False,False,False,False,True
787,19,0,21.89879621763757,2.2382000000000004,38.16131641791046,33.05130105401849,True,False,False,False,False,False,True,False,False,True,False,42.0,0.25518101723751463,2.0,0.0,0.0,1.0,1.0,71.8,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,235,0.2857142857142857,False,True,False,False,False
788,38,1,21.89879621763757,-19.06215384615383,-14.640432432432394,33.05130105401849,True,False,True,False,False,False,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,133,0.7959183673469388,True,False,False,True,False
789,34,1,-23.096539171392866,-19.06215384615383,-14.640432432432394,-27.049698105218543,False,False,True,False,False,False,False,False,True,False,False,73.0,0.22918367830826233,1.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,102,0.04081632653061224,False,True,False,False,False
790,60,0,21.89879621763757,20.95184062015504,-14.640432432432394,-9.421697848511641,True,False,False,False,True,False,False,False,True,False,True,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,247,0.20408163265306123,False,True,False,False,False
791,68,1,-23.096539171392866,3.071478260869576,-30.394572535514392,33.05130105401849,False,False,False,False,False,True,False,False,False,True,False,255.0,0.1929924212342249,0.0,1.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,10,0.8571428571428571,False,True,False,True,False
792,46,0,-23.096539171392866,6.257337086092729,0.8601143009037884,-9.421697848511641,False,False,False,True,False,False,False,True,False,False,True,219.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,147,0.6122448979591837,True,False,False,True,False
793,44,0,-23.096539171392866,6.257337086092729,38.16131641791046,-27.049698105218543,False,False,False,True,False,False,True,False,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,86.25,True,False,False,False,0.0,0.0,86.25,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,78,0.6530612244897959,False,True,False,True,False
794,41,0,-23.096539171392866,6.257337086092729,38.16131641791046,33.05130105401849,False,False,False,True,False,False,True,False,False,True,False,25.0,0.1975286889605726,2.0,0.0,0.0,2.0,0.0,300.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,222,0.1836734693877551,False,True,False,False,False
795,66,0,-23.096539171392866,3.071478260869576,38.16131641791046,-9.421697848511641,False,False,False,False,False,True,True,False,False,False,True,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,0,0.9795918367346939,True,False,False,False,True
796,20,0,21.89879621763757,2.2382000000000004,-14.640432432432394,-27.049698105218543,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.81,False,False,True,False,457.81,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,16,325,0.32653061224489793,False,True,True,False,False
797,56,0,21.89879621763757,20.95184062015504,0.8601143009037884,33.05130105401849,True,False,False,False,True,False,False,True,False,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,2,0.7959183673469388,False,True,False,True,False
798,27,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-9.421697848511641,True,True,False,False,False,False,False,False,False,False,True,7.0,0.22918367830826233,0.0,2.0,0.0,2.0,0.0,72.04,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,218,0.10204081632653061,False,False,False,False,False
799,20,1,-23.096539171392866,2.2382000000000004,-30.394572535514392,33.05130105401849,False,False,False,False,False,False,False,False,False,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,362,0.9387755102040817,False,False,False,False,True
800,62,0,21.89879621763757,3.071478260869576,38.16131641791046,-9.421697848511641,True,False,False,False,False,True,True,False,False,False,True,77.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,382.56,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,217,0.30612244897959184,True,False,False,False,False
801,59,0,21.89879621763757,20.95184062015504,0.8601143009037884,-9.421697848511641,True,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.68,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,117,0.08163265306122448,False,True,False,False,False
802,43,0,21.89879621763757,6.257337086092729,-30.394572535514392,-27.049698105218543,True,False,False,True,False,False,False,False,False,False,False,237.0,0.1929924212342249,0.0,0.0,2.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,115,0.4897959183673469,False,False,True,False,False
803,54,0,-23.096539171392866,20.95184062015504,38.16131641791046,-27.049698105218543,False,False,False,False,True,False,True,False,False,False,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,437.28999999999996,False,False,True,False,206.6,0.0,0.0,94.65,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,47,0.5102040816326531,False,True,True,False,False
804,44,0,21.89879621763757,6.257337086092729,-30.394572535514392,-27.049698105218543,True,False,False,True,False,False,False,False,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,176.28,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,12,0.7551020408163265,False,True,False,True,False
805,22,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-27.049698105218543,True,True,False,False,False,False,False,False,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,463.45,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,348,0.4897959183673469,False,True,True,False,False
806,59,1,21.89879621763757,20.95184062015504,0.8601143009037884,-27.049698105218543,True,False,False,False,True,False,False,True,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,133,0.8571428571428571,True,False,False,True,False
807,28,1,-23.096539171392866,-17.03300532544377,38.16131641791046,-9.421697848511641,False,True,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,306,0.2653061224489796,False,False,False,False,False
808,30,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-27.049698105218543,True,True,False,False,False,False,False,False,False,False,False,189.0,0.22918367830826233,0.0,2.0,0.0,1.0,1.0,499.57,False,False,True,False,0.0,0.0,0.0,0.0,499.57,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,135,0.40816326530612246,True,False,True,False,False
809,58,0,-23.096539171392866,20.95184062015504,-14.640432432432394,-9.421697848511641,False,False,False,False,True,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58,True,False,False,False,0.0,68.58,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,324,0.10204081632653061,False,False,False,False,False
810,51,0,-23.096539171392866,20.95184062015504,-14.640432432432394,-9.421697848511641,False,False,False,False,True,False,False,False,True,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,280.19,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,317,0.40816326530612246,True,False,True,False,False
811,55,0,21.89879621763757,20.95184062015504,-30.394572535514392,33.05130105401849,True,False,False,False,True,False,False,False,False,True,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,267,0.3673469387755102,True,False,True,False,False
812,57,1,-23.096539171392866,20.95184062015504,0.8601143009037884,-9.421697848511641,False,False,False,False,True,False,False,True,False,False,True,175.0,0.22918367830826233,1.0,1.0,0.0,2.0,0.0,111.75,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,297,0.7959183673469388,False,False,False,True,False
813,50,0,21.89879621763757,6.257337086092729,0.8601143009037884,-9.421697848511641,True,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,23,1.0,False,True,False,False,True
814,51,0,-23.096539171392866,20.95184062015504,-30.394572535514392,-27.049698105218543,False,False,False,False,True,False,False,False,False,False,False,4.0,0.22918367830826233,0.0,1.0,1.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,223,0.061224489795918366,True,False,False,False,False
815,44,0,21.89879621763757,6.257337086092729,0.8601143009037884,-9.421697848511641,True,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,132,0.8979591836734694,True,False,False,True,False
816,53,0,21.89879621763757,20.95184062015504,0.8601143009037884,-27.049698105218543,True,False,False,False,True,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,72,0.6326530612244898,True,False,False,True,False
817,43,0,-23.096539171392866,6.257337086092729,-14.640432432432394,-9.421697848511641,False,False,False,True,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,14,0.6122448979591837,False,True,False,True,False
818,68,0,21.89879621763757,3.071478260869576,38.16131641791046,-9.421697848511641,True,False,False,False,False,True,True,False,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,124.78,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,283,0.8367346938775511,True,False,False,True,False
819,42,0,-23.096539171392866,6.257337086092729,38.16131641791046,-27.049698105218543,False,False,False,True,False,False,True,False,False,False,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,190.85,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,239,0.4897959183673469,False,True,True,False,False
820,36,0,21.89879621763757,-19.06215384615383,-30.394572535514392,33.05130105401849,True,False,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,114,0.10204081632653061,True,False,False,False,False
821,38,0,-23.096539171392866,-19.06215384615383,-30.394572535514392,-9.421697848511641,False,False,True,False,False,False,False,False,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,195,0.40816326530612246,False,False,True,False,False
822,48,0,-23.096539171392866,6.257337086092729,-30.394572535514392,-9.421697848511641,False,False,False,True,False,False,False,False,False,False,True,128.0,0.19321674463828992,1.0,0.0,1.0,0.0,2.0,200.97,False,True,False,False,0.0,0.0,0.0,200.97,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,336,0.4897959183673469,False,False,True,False,False
823,46,1,-23.096539171392866,6.257337086092729,-14.640432432432394,-27.049698105218543,False,False,False,True,False,False,False,False,True,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,0,0.3469387755102041,True,False,True,False,False
824,26,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,-27.049698105218543,False,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,330,0.16326530612244897,True,False,False,False,False
825,36,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,33.05130105401849,False,False,True,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,50,0.42857142857142855,False,True,True,False,False
826,43,1,21.89879621763757,6.257337086092729,-14.640432432432394,33.05130105401849,True,False,False,True,False,False,False,False,True,True,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,149.77,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,166,0.2857142857142857,False,False,False,False,False
827,42,1,21.89879621763757,6.257337086092729,38.16131641791046,33.05130105401849,True,False,False,True,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.23,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,83,0.7755102040816326,True,False,False,True,False
828,57,0,-23.096539171392866,20.95184062015504,-14.640432432432394,-9.421697848511641,False,False,False,False,True,False,False,False,True,False,True,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,80,0.6530612244897959,True,False,False,True,False
829,60,0,21.89879621763757,20.95184062015504,-30.394572535514392,-9.421697848511641,True,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,201,0.7346938775510204,True,False,False,True,False
830,46,0,21.89879621763757,6.257337086092729,38.16131641791046,-27.049698105218543,True,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,167,0.8163265306122449,False,True,False,True,False
831,42,1,-23.096539171392866,6.257337086092729,0.8601143009037884,-27.049698105218543,False,False,False,True,False,False,False,True,False,False,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,119,0.08163265306122448,False,False,False,False,False
832,36,0,-23.096539171392866,-19.06215384615383,38.16131641791046,-27.049698105218543,False,False,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,131,0.42857142857142855,False,True,True,False,False
833,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,33.05130105401849,False,True,False,False,False,False,False,False,True,True,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,166.99,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,108,0.5102040816326531,False,False,True,False,False
834,62,0,-23.096539171392866,3.071478260869576,-14.640432432432394,33.05130105401849,False,False,False,False,False,True,False,False,True,True,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,42.37,True,False,False,False,0.0,0.0,0.0,42.37,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,40,0.9183673469387755,False,False,False,True,False
