CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Duration_Interation,Markov_Churn_prob,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
98,48,1,31.7452002859914,-26.14247915732146,-37.012615930467,36.863120853302895,18.153460691861905,0.23731515650907536,True,True,True,True,True,True,True,True,True,True,True,-45.272536742048764,True,True,True,True,-4.11047734418437,-1.167328855901323,-5.9373013938155985,11.320176128373724,-4.502190435428932,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,38,116,0.1734055620716219,True,True,True,True,True
56,20,1,15.285561500502329,4.28572526847554,-5.751234697793741,26.832497335278884,0.828077108329319,0.1444616470117262,True,True,True,True,True,True,True,True,True,True,True,-58.452713497476594,True,True,True,True,-9.004894160529123,0.20829865916802254,2.1105924946372467,2.655891308790065,-7.646357928745203,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9,58,1.1312222518141888,True,True,True,True,True
55,48,1,27.045614722371674,-2.5603797204794017,-7.005063357362264,31.75358544014648,14.297357782940123,0.2153437751424022,True,True,True,True,True,True,True,True,True,True,True,-22.41864243476133,True,True,True,True,2.6208241914971944,0.6186690785815424,0.549000852455678,4.185930754910946,-2.5152380012474533,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,34,193,1.0894551318396826,True,True,True,True,True
735,54,1,18.57776769184296,10.76855754048694,-32.643948791401314,33.540195802879616,8.157288019545705,0.1603132614638123,True,True,True,True,True,True,True,True,True,True,True,551.3925724210346,True,True,True,True,1.2094673657860122,-0.5945057537501913,1.85721294893656,6.808447269199729,227.90352507248213,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9,125,0.8005583356684776,True,True,True,True,True
875,50,1,24.097205138416395,-27.43662132021108,-18.00285637843175,-26.726429792117465,302.56905340775677,0.21742677616705877,True,True,True,True,True,True,True,True,True,True,True,23.412989072523125,True,True,True,True,1.0152342202530231,-0.9856647791593575,-1.2970281022412926,6.873856186352341,8.072839819651138,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,39,139,0.7074743442698167,True,True,True,True,True
150,56,1,20.397950319631,-1.4433629256282563,-16.66641997182353,48.437116250349945,9.338039419362778,0.13890533911200756,True,True,True,True,True,True,True,True,True,True,True,4.539061816680522,True,True,True,True,-7.376717681460875,-0.4615452158021663,-4.573799487520683,-1.8987031826616125,-6.3043897126343245,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,339,0.12345055508662384,True,True,True,True,True
341,29,1,-28.69451417324429,4.484764953415218,4.003634432475876,-14.91372573501533,-8.120789222486138,0.16238974091097605,True,True,True,True,True,True,True,True,True,True,True,364.62160076493313,True,True,True,True,1.4985338483114332,-0.9790979661017277,-5.26940729268159,0.4129520125997751,-3.3696555374221164,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-6,196,0.9356760643206545,True,True,True,True,True
-24,19,1,-17.341628124896094,-24.702326099612197,-12.112170061098944,-34.3014864155353,14.838290379677627,0.22629175824477152,True,True,True,True,True,True,True,True,True,True,True,-25.095688721984924,True,True,True,True,-0.5414267151261091,0.24185240515326145,-2.990089330216408,2.6394962533499933,3.0808403501889687,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17,213,0.7098083228829395,True,True,True,True,True
12,52,1,-24.395781554747206,14.409285715572421,-37.168551355428924,40.565014547221985,-7.08844668586858,0.1585707077521562,True,True,True,True,True,True,True,True,True,True,True,-7.088532223637125,True,True,True,True,2.432921862888307,0.3261965366522333,-5.331785161374321,8.413576796388512,-3.147245592159957,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,248,1.1583576395481978,True,True,True,True,True
138,16,1,24.21614520846164,-22.867397821420898,-2.4125734745014835,-32.46790578716188,172.0118599227026,0.17700329487897548,True,True,True,True,True,True,True,True,True,True,True,-30.24155422420088,True,True,True,True,0.34189562535698903,-1.0883266406970558,-6.588797567539291,8.979822392637006,4.920547221917972,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,103,0.4066331932896389,True,True,True,True,True
238,47,1,28.459870666324818,-23.712656463760286,-42.597627358314604,-20.197102896083805,-9.384495309990896,0.19130764978582632,True,True,True,True,True,True,True,True,True,True,True,-56.03050403512638,True,True,True,True,1.187425486340574,-0.5368173873248931,-7.06965868426322,6.242269034919358,3.4232200483263884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,290,0.23734428039549707,True,True,True,True,True
705,21,1,-17.02799563146992,-26.568628910483305,-15.543682961975476,33.69780011200602,120.8921418276958,0.17075788395073033,True,True,True,True,True,True,True,True,True,True,True,-37.74695411998733,True,True,True,True,-7.7420143428364625,-0.0004899622736624038,-3.708631310168722,-10.335148636032187,-7.305531541579894,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,118,0.13505612895822772,True,True,True,True,True
337,29,1,-24.407581123616268,21.06702127444957,35.18441870363214,-35.325727087797,149.7133850785348,-0.029471575228335947,True,True,True,True,True,True,True,True,True,True,True,98.11805317513532,True,True,True,True,-4.967686279125355,1.0305074561165959,5.335654272275086,0.7853199945022672,-9.269914734769136,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,46,54,0.5882403510886001,True,True,True,True,True
668,72,1,17.893154004418385,-14.773448595774761,28.084258190589928,-17.550621822677943,13.627587179279331,0.2436171776149683,True,True,True,True,True,True,True,True,True,True,True,-30.97068511653625,True,True,True,True,1.3109078738923405,-0.7952663396879844,2.700043305105326,3.450957480846908,2.7925618635144294,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,25,306,1.1470020806432755,True,True,True,True,True
-183,54,1,18.533132819590538,27.4858422914802,45.76071417791738,-36.568004613177656,-5.078516629094627,0.18363333062987272,True,True,True,True,True,True,True,True,True,True,True,-54.06171688774611,True,True,True,True,7.091702428607511,-0.9836870372888158,-2.6499351332129026,1.3982608735952862,3.280036230538315,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56,253,0.29733329422348265,True,True,True,True,True
712,66,1,-26.340103252871486,24.312229567251205,35.27298004236492,-5.648765469082482,9.504170246224419,-0.03719098659851736,True,True,True,True,True,True,True,True,True,True,True,-30.26133980342018,True,True,True,True,-4.025635155332909,0.30902813095009596,-7.218498558361412,7.267363837153262,-6.792006207410273,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,29,145,0.7446078892044895,True,True,True,True,True
278,30,1,21.88652245901202,24.568485232186266,-19.430133114450935,-13.519619418117312,217.73228005572764,0.22429068991243417,True,True,True,True,True,True,True,True,True,True,True,57.5079423080569,True,True,True,True,-7.719086023736242,-0.8139676901698795,-4.1677032964222445,4.99791771803324,-9.334098335529937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,26,203,0.24275425571378992,True,True,True,True,True
320,19,1,14.779390079296874,16.594000126486605,-4.268391730618381,36.43938564370718,-8.606106973531336,0.1907667526279061,True,True,True,True,True,True,True,True,True,True,True,16.28928218779323,True,True,True,True,-8.718398752463292,0.016960905959026953,154.90641413273485,4.569265410208136,384.09289326855793,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11,98,0.38297584533061685,True,True,True,True,True
749,61,1,-14.605223064345237,26.19110336670621,-16.249227871038258,16.21572728854608,5.74396394858007,0.031376555309696394,True,True,True,True,True,True,True,True,True,True,True,351.1530017102425,True,True,True,True,-1.3880134447732777,-0.594327116207331,6.414065487196507,11.127371900223407,-1.2486164710146008,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,220,1.0175374298625717,True,True,True,True,True
569,13,1,-26.777808507415035,-23.296641810358658,-42.453961667472896,-35.26637962320255,11.20638209801571,0.1980063830773202,True,True,True,True,True,True,True,True,True,True,True,-60.329788384422415,True,True,True,True,208.53204498052997,-0.08942887236508518,-5.916920588421863,8.435707210392595,-7.196098825300345,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9,191,0.4157545785192241,True,True,True,True,True
95,34,1,20.339758690370758,6.371652554852462,-25.36219574053623,-2.6622548793501153,14.89703022405593,0.2280640470234575,True,True,True,True,True,True,True,True,True,True,True,-40.055292430158325,True,True,True,True,-8.891755989923883,0.2671271063246262,2.390367260063264,4.154497697719732,4.785500823593492,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,233,0.3580297646093043,True,True,True,True,True
437,23,1,-24.72724253950161,-16.244007977685428,24.778492627445175,-25.763019475167773,136.74374011670338,0.1769489695829464,True,True,True,True,True,True,True,True,True,True,True,581.3413597094238,True,True,True,True,2.5037605930147038,0.20149945711104664,2.2127149765432805,0.9006024191460398,3.356124443736404,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,29,40,0.2020671240311718,True,True,True,True,True
590,24,1,27.49704712480461,-19.302534147742705,-34.51024179646864,-10.49613123564647,8.76674004403899,0.005911976979636156,True,True,True,True,True,True,True,True,True,True,True,-93.91237677085599,True,True,True,True,-7.394975941585061,-0.24698022540409825,-0.6571589797776061,1.036000142361744,-3.042318769770004,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,290,0.15693369192939455,True,True,True,True,True
396,69,1,24.79639725390374,-25.57214970109871,-18.570868617526692,24.600703156024764,77.30938888994366,0.19807830134511079,True,True,True,True,True,True,True,True,True,True,True,-57.49703413440195,True,True,True,True,-9.317828057995513,-0.5156017762058245,3.996231206815628,3.069050363947015,-5.0687193268171695,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-3,-33,0.07249627863768564,True,True,True,True,True
512,36,1,-23.985907546835254,3.598015769962011,41.73522772075207,-9.420740125118234,11.350193732267142,0.23840201394990612,True,True,True,True,True,True,True,True,True,True,True,-22.202867176020188,True,True,True,True,4.25291375147495,-0.5914997852666135,-3.1587815568122535,8.05178414161227,-4.642102286629403,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,123,0.4314695314472687,True,True,True,True,True
277,38,1,-23.91418878257755,2.9900651262931364,-19.01775589251604,38.38644453486826,58.64150650138683,0.22004852234806718,True,True,True,True,True,True,True,True,True,True,True,5.475835346218162,True,True,True,True,-5.466436442814597,0.23900563449932424,2.999730947340647,-6.462082611578526,-1.4540701111179175,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,87,1.0384005315754214,True,True,True,True,True
808,11,1,27.5121292260695,6.218537150212198,-5.353640610380786,27.998450292122254,4.006772178517129,0.14542319673431253,True,True,True,True,True,True,True,True,True,True,True,-30.91741238467696,True,True,True,True,-5.2886231905663825,-0.3005548627613248,-4.033645350613355,6.96116086588498,-7.695174773858328,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,27,273,0.8026383763854211,True,True,True,True,True
394,29,1,16.33955155511461,21.175610007068915,-11.352464911943095,24.654988188350277,6.378254582226026,0.20447218795117095,True,True,True,True,True,True,True,True,True,True,True,34.85901106595418,True,True,True,True,2.0017090984819386,0.014925771744730903,6.59426376371368,2.4385626401328246,7.037873604574886,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,41,1.2891116578655426,True,True,True,True,True
787,36,1,-22.528483668411113,0.30914470929510607,-9.725581622981874,42.64059541732612,3.3983150621674336,0.0642414128743386,True,True,True,True,True,True,True,True,True,True,True,-46.49615639038181,True,True,True,True,-10.76163453066793,0.426118329480827,8.375639513876882,10.787216266492685,-186.3759680026838,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,35,66,0.6938696928212479,True,True,True,True,True
521,64,1,12.942464152847952,-26.421453705679745,22.817846299365144,-17.299752846373785,10.737020543503126,0.14100828125019876,True,True,True,True,True,True,True,True,True,True,True,-66.42705088134431,True,True,True,True,-1.8965436474834874,-0.7397667810618376,-8.85177056136685,5.164847812732564,10.280275197115467,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-3,335,0.8740881718357056,True,True,True,True,True
634,69,1,-23.880077310231258,6.2877912424262945,-31.92247593989978,32.106519298006106,3.96547050220125,0.1651344665185575,True,True,True,True,True,True,True,True,True,True,True,1.4221775577526719,True,True,True,True,-0.35440458459823626,-0.03985593406938704,-2.898071003863143,-2.2016353065770895,4.3570482357896045,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,-12,0.856886476914184,True,True,True,True,True
746,36,1,-22.29887783890952,-12.824321596608353,29.826275144570747,-11.322648810510561,-10.77179210820472,0.26019551392924845,True,True,True,True,True,True,True,True,True,True,True,23.654307194295143,True,True,True,True,-8.960181432575533,-0.0069039079573998095,-7.469976316707018,7.59653500902254,-1.1327964851047354,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,263,0.9839238446960956,True,True,True,True,True
185,62,1,16.208755479976897,0.4082510235724386,-6.570888677453689,44.65309797617674,3.810009935296023,0.009337388941450935,True,True,True,True,True,True,True,True,True,True,True,-43.9178777049612,True,True,True,True,25.139357754424537,0.6406685993833612,-3.6231301282106823,4.687449975803036,1.7921528807904306,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,53,-47,0.7493508151617331,True,True,True,True,True
306,43,1,-25.47543800739431,2.9503067743976352,-21.773812394834675,-12.501772026150197,-6.027066079582349,0.23132384230118874,True,True,True,True,True,True,True,True,True,True,True,-52.660950512966345,True,True,True,True,-0.861239144637176,-0.6331358842680499,-7.5526237773708305,5.8264418212767115,-7.716484246139103,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,39,114,1.1999272203160227,True,True,True,True,True
821,62,1,18.619812482414154,-25.063645514990124,-22.487203293596597,-18.46178779106543,-13.857258132104194,0.1491797517941347,True,True,True,True,True,True,True,True,True,True,True,-6.2876457104148065,True,True,True,True,-7.039580095755553,0.36823915945606567,-4.236991150120495,1.9983073448250719,4.21126271297195,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,206,0.48415002773752264,True,True,True,True,True
-122,70,1,27.95304715005254,-21.586514716769464,-31.16615710335753,-32.804618803049166,91.8060256558741,0.20180226369412424,True,True,True,True,True,True,True,True,True,True,True,-45.48098152742498,True,True,True,True,-5.59718480886703,-0.7237265931034286,6.683826126983333,10.071019360357708,-0.7858141896782345,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11,33,0.2657764818247107,True,True,True,True,True
299,56,1,-25.901533183450077,4.254321627470195,33.091527641800155,-21.84850687591281,11.525500833325195,0.05760777198771077,True,True,True,True,True,True,True,True,True,True,True,309.36724726752084,True,True,True,True,-3.508085492685859,-0.5936326118871612,-5.009695958290101,3.568654452857982,-5.550244113083567,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,219,0.38872782373149506,True,True,True,True,True
1045,66,1,15.933981693707858,-1.3462807527962228,-21.281331487589085,27.614006783590803,181.1087428504864,0.15449011269295249,True,True,True,True,True,True,True,True,True,True,True,4.254169213652684,True,True,True,True,-8.334161116276507,0.41425954157436995,-1.3372654211791086,11.228388086062076,-2.0593876647154343,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,196,0.8549322996988462,True,True,True,True,True
554,48,1,14.880498084810739,1.0854902738912613,21.624929998257624,27.277629581952812,127.52302916044447,-0.012001177291933035,True,True,True,True,True,True,True,True,True,True,True,39.75360867283837,True,True,True,True,2.9386814423514207,-0.9550501316419553,-2.0811352178792903,8.743151693960774,1.864371141034997,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,339,-0.10172469658525668,True,True,True,True,True
609,31,1,-32.076014596514575,-3.1074263395093906,-22.694425539510085,30.185252369255117,-9.179903360481818,0.17468954234723108,True,True,True,True,True,True,True,True,True,True,True,-51.61716670728829,True,True,True,True,-6.55732133523525,-1.0243569089407583,-3.8516483672093798,-6.833133745072732,4.845462180310788,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,28,376,0.24451702987073098,True,True,True,True,True
285,29,1,21.92512175521229,-27.400893949061476,27.065902906241085,23.342177144851682,1.8768215856551147,-0.0656156945543132,True,True,True,True,True,True,True,True,True,True,True,271.2220970782255,True,True,True,True,-3.209489693085002,-0.6418883878434237,62.148510474446624,8.800754652714671,-0.9632185948944638,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,-23,0.05100146391055353,True,True,True,True,True
896,23,1,14.128943733562291,25.376995294078377,23.558092834662915,31.382691671867722,5.090253773016543,0.023486087433804325,True,True,True,True,True,True,True,True,True,True,True,376.27270495297273,True,True,True,True,7.2091017556688,-0.24741335433739287,5.89917798074074,0.2553326328134804,-0.387731945470849,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,128,0.4410941624579085,True,True,True,True,True
142,41,1,22.193062359636347,1.9947292028930774,-36.757064596811865,33.345014143629996,0.30459296886827264,0.2508450475535948,True,True,True,True,True,True,True,True,True,True,True,558.1255837851198,True,True,True,True,-5.983359103259039,-0.012073361064149241,-4.009272966866401,4.04890625131773,-3.236722078093493,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,43,-16,0.22320584496019294,True,True,True,True,True
-44,65,1,-20.58825361036584,5.582852858630583,-20.203832237955908,30.149212267401584,-2.0186266283145606,0.15018831272476163,True,True,True,True,True,True,True,True,True,True,True,-38.533530180718685,True,True,True,True,2.3227013897047577,-0.7040859451197516,-8.792170758578784,4.731641657420084,-3.2396603271041644,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,35,71,0.46023410880517435,True,True,True,True,True
-221,50,1,18.63742681225486,1.8325469117573578,-19.85835444433272,-32.63852364878423,25.09767354399645,0.14854650965009353,True,True,True,True,True,True,True,True,True,True,True,-7.160921246228825,True,True,True,True,-1.092200433814205,-0.5926671205624441,-6.131214101075373,-2.286375770263586,7.524912301586059,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,48,220,1.1046791295233565,True,True,True,True,True
439,45,1,29.486271258849726,1.8323649474693449,-37.074782127261216,-35.028679850793644,-7.18483198407686,0.17221450369140348,True,True,True,True,True,True,True,True,True,True,True,-108.83298024048713,True,True,True,True,-0.8188175962788075,-0.5982768849325012,-5.53968730671775,6.577512152140386,6.783158061646198,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,54,267,0.1287477180432577,True,True,True,True,True
872,14,1,-29.89145414735092,9.910387835352985,7.255554698588005,-2.289837738140223,-2.8519894844680085,0.20188178127466677,True,True,True,True,True,True,True,True,True,True,True,53.83510428395743,True,True,True,True,-7.569292611068567,-0.2117773293155348,-1.0355133325011523,9.342348445264857,-0.5237038649790788,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,16,243,0.5606134829151996,True,True,True,True,True
318,49,1,-28.135958342107596,17.423952190506544,-1.155135076307775,-22.45808820444916,177.45997388490832,0.15948306314094482,True,True,True,True,True,True,True,True,True,True,True,341.9513608803198,True,True,True,True,-2.6000192160351423,-0.48218144553525444,-5.913775593877828,9.14441310878776,2.6439971778631275,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,40,181,0.4820884828285792,True,True,True,True,True
757,27,1,-22.366194697323444,-27.091948667825,-44.13432433127402,23.671795851795665,-2.758207052995696,0.25469324147552896,True,True,True,True,True,True,True,True,True,True,True,39.37408281739769,True,True,True,True,-4.520553189251698,-0.8707049826969686,1.1499861781854066,5.853830929851835,-1.2201917281462131,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,34,54,0.40440282639673114,True,True,True,True,True
370,54,1,21.952681320367386,5.898041201566716,-10.716297583454324,-2.8749988208842314,4.747834574728074,0.16644556921017833,True,True,True,True,True,True,True,True,True,True,True,-14.543797686662352,True,True,True,True,-8.6243758668021,0.08686340331146374,-8.477154577864585,9.583702362095718,257.11302608319704,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,110,0.31515895732390653,True,True,True,True,True
743,29,1,-26.171707268746086,0.5275497402499525,-22.850438888162444,-13.42357582373606,-4.925732637851148,0.24819954624507798,True,True,True,True,True,True,True,True,True,True,True,400.2037087551196,True,True,True,True,0.5567674764625772,-1.2988808156090634,-6.31484675400165,7.684245644786911,2.552802843858147,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,-7,1.211691240355279,True,True,True,True,True
-205,54,1,30.19025741905027,-24.17723459591587,-28.90791042202774,-25.060595570328232,-11.617344537370668,0.14418551860558448,True,True,True,True,True,True,True,True,True,True,True,-20.407858182469848,True,True,True,True,-6.012121727764311,-0.32496793869263596,-5.996190414218742,-2.485218485834465,-2.9352689140836223,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,54,0.7809764162512416,True,True,True,True,True
515,61,1,20.098918985028014,3.5597561587560556,7.377822826560818,24.20631038704323,256.18418932982274,-0.010938106243332978,True,True,True,True,True,True,True,True,True,True,True,-31.698734620503163,True,True,True,True,-2.148922931088783,-0.24066638839177443,-3.2842250016888226,4.271523280578328,-1.8250080997203004,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,210,0.3534211343918354,True,True,True,True,True
614,12,1,14.706841915434103,-0.3896128039559077,-47.26202732894271,-23.727938427298355,-4.29287916590347,0.014918591220843354,True,True,True,True,True,True,True,True,True,True,True,-57.9539111502658,True,True,True,True,-2.186754584974925,-0.33863743414090103,-5.69253237713928,6.942503385138068,-1.4539124381429736,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,187,1.0204771622332505,True,True,True,True,True
273,36,1,-24.073947171341885,-17.233733130078534,2.5077002624292675,-15.743771119906157,4.924379141496054,0.1939135572719081,True,True,True,True,True,True,True,True,True,True,True,160.93095480257642,True,True,True,True,3.8847082897573686,-1.0332369179848,2.0653870754054586,-5.682446791279207,312.67541626193145,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,45,176,0.6900775725360165,True,True,True,True,True
384,62,1,-20.280210282258388,-26.69012506727309,-2.966975217591436,36.29078891649412,0.35612092656971805,0.15122391604647584,True,True,True,True,True,True,True,True,True,True,True,-19.882784318281164,True,True,True,True,-4.6551333219284725,0.870384832991897,-8.852905392210259,1.2533817860766967,-10.125495538141784,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,274,0.30737944070653067,True,True,True,True,True
354,35,1,-19.185923777617788,-21.202000661301184,-24.134513975540806,-15.823128969778914,155.88347916963443,0.14888836000875905,True,True,True,True,True,True,True,True,True,True,True,10.197131285840555,True,True,True,True,-7.309376593094017,0.855437728418023,-3.771116987791577,11.06698167274879,-0.8719231159977461,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,43,144,0.4661859494160362,True,True,True,True,True
947,29,1,21.29325281793113,-1.388542099526532,-3.531415888914826,-18.93460828007109,-5.638175838905571,0.17236391521479372,True,True,True,True,True,True,True,True,True,True,True,318.25910547701295,True,True,True,True,-7.137815476294037,-0.43276924476808637,8.38039899443414,1.505668304975662,6.130572835244432,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,31,186,0.5208192506959454,True,True,True,True,True
586,42,1,24.627728650650436,-2.0794385301926024,-8.675870028720329,-3.7802125440631036,-4.207784695110689,0.17902415087199752,True,True,True,True,True,True,True,True,True,True,True,-5.037843663946173,True,True,True,True,-7.9775697934525125,-0.5519826150061179,4.3320692638447005,2.492936908527211,-2.0263990866721637,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,25,104,0.8371333206432843,True,True,True,True,True
658,49,1,22.510752383533355,15.02494624177865,-3.7656643017667895,34.17433803082706,4.0322939752462075,0.003707282416711635,True,True,True,True,True,True,True,True,True,True,True,-46.461145245726996,True,True,True,True,-0.0647547816109747,-0.4747837470958917,-6.978573378001712,3.7406085905042903,-0.1869482316414331,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,46,161,0.37619094054765173,True,True,True,True,True
206,48,1,30.908025556734515,-21.970279555161827,28.16428234186435,39.29439245277209,-3.522060119174713,-0.0337988023141261,True,True,True,True,True,True,True,True,True,True,True,-49.2091109918137,True,True,True,True,-7.05383358057743,-0.4825067251909764,0.159719910989066,0.8704553733032028,-5.07598722322944,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,275,0.15627349503615676,True,True,True,True,True
758,54,1,-28.723227007149504,11.958070349838106,-38.45593875590853,-24.35337443220752,4.0291650800531205,0.1734144488965586,True,True,True,True,True,True,True,True,True,True,True,312.84233327670825,True,True,True,True,-3.148152862502728,0.1513615900335309,-7.041683590865389,-0.5813298751974594,-2.1634641432251516,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,248,0.9636883861935833,True,True,True,True,True
853,19,1,-27.1960310224286,-0.1516142190162304,-16.171080255517406,23.41697632680315,5.637364606453803,-0.0028545751244120235,True,True,True,True,True,True,True,True,True,True,True,-35.9815923933881,True,True,True,True,-1.8517539325545542,-0.9377102538146367,-0.07720205775509738,7.393134877118293,0.13108819003174413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-1,197,0.23751052241114307,True,True,True,True,True
129,50,1,16.371430649376244,-21.733456239639633,-25.14782721018232,29.59306815664241,-11.478036615897164,0.15190699389459364,True,True,True,True,True,True,True,True,True,True,True,-24.313129588400997,True,True,True,True,-2.6527912456104366,0.4856471908036016,-2.2314265406262015,-2.741969519544537,3.7787263749284135,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,15,241,1.171197207741304,True,True,True,True,True
47,62,1,-23.408397071067565,-0.3579938329681944,-39.71037198339839,-38.82797708332514,115.32568276785408,0.2016966765702012,True,True,True,True,True,True,True,True,True,True,True,-12.190866461005424,True,True,True,True,-6.603866498460462,-1.0412998529355653,-172.67927377705195,9.451239289787612,10.114266752530671,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,29,232,0.4979715262794606,True,True,True,True,True
568,50,1,22.12815367061891,3.426042264983548,-19.332935672009768,27.043347547959748,9.467226813088448,0.20823708622076326,True,True,True,True,True,True,True,True,True,True,True,16.52853154919933,True,True,True,True,-248.09153441449462,0.7091346199093087,-0.05149224039572178,5.953225075186576,-2.8210617955192467,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,17,102,0.22521355359620918,True,True,True,True,True
212,69,1,26.557920437064723,-2.101176784005504,-19.158396517921638,16.96977852861879,240.919355106298,0.18434463185377406,True,True,True,True,True,True,True,True,True,True,True,-44.6746916610386,True,True,True,True,1.7698591907734664,0.291909515159323,-2.2392320963056447,-1.0131669877290006,4.457033090505226,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,41,97,0.3874621162353886,True,True,True,True,True
